"injury_rate","av_temp","snow","av_wind","day_group","winter_flag","freeze_lvl"
0.594405594405594,75.5,0,2,"Mon-Thu",0,"above"
0.461077844311377,77.3,0,1.8,"Mon-Thu",0,"above"
0.444055944055944,79.5,0,3.7,"Mon-Thu",0,"above"
0.452307692307692,78.4,0,2.8,"Fri",0,"above"
0.495327102803738,77.8,0,1.4,"Sat",0,"above"
0.568093385214008,74,0,4.2,"Sun",0,"above"
0.498293515358362,74.4,0,4.6,"Mon-Thu",0,"above"
0.563253012048193,79.8,0,2.6,"Mon-Thu",0,"above"
0.464285714285714,81.8,0,1.5,"Mon-Thu",0,"above"
0.475218658892128,83.9,0,2.1,"Mon-Thu",0,"above"
0.421203438395415,82.3,0,2.6,"Fri",0,"above"
0.544554455445545,74.9,0,5.3,"Sat",0,"above"
0.583798882681564,71,0,3.4,"Sun",0,"above"
0.430340557275542,77.5,0,1.4,"Mon-Thu",0,"above"
0.467741935483871,79.1,0,2.9,"Mon-Thu",0,"above"
0.445141065830721,73,0,5.5,"Mon-Thu",0,"above"
0.512328767123288,67.6,0,7.2,"Mon-Thu",0,"above"
0.427762039660057,66.7,0,3,"Fri",0,"above"
0.574780058651026,68.8,0,2.2,"Sat",0,"above"
0.597269624573379,70.7,0,1.5,"Sun",0,"above"
0.612040133779264,74.2,0,4.7,"Mon-Thu",0,"above"
0.540059347181009,71.9,0,2.1,"Mon-Thu",0,"above"
0.494011976047904,75.2,0,2.5,"Mon-Thu",0,"above"
0.469387755102041,71.6,0,6.7,"Mon-Thu",0,"above"
0.5,68.6,0,5.8,"Fri",0,"above"
0.447447447447447,68.2,0,1.8,"Sat",0,"above"
0.582554517133956,73,0,3.2,"Sun",0,"above"
0.415343915343915,78.3,0,4.2,"Mon-Thu",0,"above"
0.532163742690059,72.8,0,1.6,"Mon-Thu",0,"above"
0.52247191011236,77.1,0,3.69731903485255,"Mon-Thu",0,"above"
0.453531598513011,73.6,0,3.69731903485255,"Mon-Thu",0,"above"
0.469333333333333,72.1,0,3.69731903485255,"Fri",0,"above"
0.58307210031348,75.3,0,3.69731903485255,"Sat",0,"above"
0.537735849056604,71.7,0,3.69731903485255,"Sun",0,"above"
0.485804416403785,68.1,0,3.69731903485255,"Mon-Thu",0,"above"
0.512820512820513,68.6,0,3.69731903485255,"Mon-Thu",0,"above"
0.470588235294118,73.8,0,3.69731903485255,"Mon-Thu",0,"above"
0.454545454545455,75.8,0,4.2,"Mon-Thu",0,"above"
0.477806788511749,65.2,0,4.5,"Fri",0,"above"
0.474860335195531,66,0,0.9,"Sat",0,"above"
0.54140127388535,66.2,0,4.2,"Sun",0,"above"
0.424615384615385,68.3,0,3.69731903485255,"Mon-Thu",0,"above"
0.496621621621622,68.8,0,3.69731903485255,"Mon-Thu",0,"above"
0.580174927113703,62.2,0,3.69731903485255,"Mon-Thu",0,"above"
0.482558139534884,61.5,0,3.69731903485255,"Mon-Thu",0,"above"
0.488311688311688,58.7,0,4.04199475065617,"Fri",0,"above"
0.478510028653295,63.8,0,4.04199475065617,"Sat",0,"above"
0.451219512195122,69.4,0,4.04199475065617,"Sun",0,"above"
0.479310344827586,69.2,0,4.04199475065617,"Mon-Thu",0,"above"
0.443396226415094,62.1,0,2,"Mon-Thu",0,"above"
0.481481481481481,64,0,1.7,"Mon-Thu",0,"above"
0.453804347826087,66.6,0,0.9,"Mon-Thu",0,"above"
0.473684210526316,67.3,0,2.1,"Fri",0,"above"
0.585820895522388,64.4,0,6.7,"Sat",0,"above"
0.568773234200744,63,0,8.9,"Sun",0,"above"
0.464646464646465,64.8,0,7,"Mon-Thu",0,"above"
0.498442367601246,64.9,0,2.6,"Mon-Thu",0,"above"
0.426282051282051,65.4,0,0.8,"Mon-Thu",0,"above"
0.484419263456091,68.3,0,2.7,"Mon-Thu",0,"above"
0.501312335958005,69.4,0,1.6,"Fri",0,"above"
0.542772861356932,70,0,3.7,"Sat",0,"above"
0.551724137931034,57.3,0,5.7,"Sun",0,"above"
0.405660377358491,53.2,0,5.8,"Mon-Thu",0,"above"
0.54635761589404,54.2,0,4.8,"Mon-Thu",0,"above"
0.484931506849315,64.2,0,3.5,"Mon-Thu",0,"above"
0.440860215053763,66.6,0,3,"Mon-Thu",0,"above"
0.545931758530184,64.8,0,4,"Fri",0,"above"
0.477564102564103,55.2,0,2.6,"Sat",0,"above"
0.576271186440678,53,0,2.7,"Sun",0,"above"
0.460606060606061,63.4,0,2.2,"Mon-Thu",0,"above"
0.523219814241486,60.2,0,5.2,"Mon-Thu",0,"above"
0.489164086687306,57.3,0,7.4,"Mon-Thu",0,"above"
0.494186046511628,53.4,0,4.3,"Mon-Thu",0,"above"
0.448179271708683,53,0,6.8,"Fri",0,"above"
0.525568181818182,57.4,0,6.3,"Sat",0,"above"
0.533149171270718,58.3,0,3.4,"Sun",0,"above"
0.425981873111782,55.7,0,5.1,"Mon-Thu",0,"above"
0.489130434782609,50.8,0,2.1,"Mon-Thu",0,"above"
0.482866043613707,45.8,0,3.5,"Mon-Thu",0,"above"
0.416403785488959,44.5,0,3.2,"Mon-Thu",0,"above"
0.492227979274611,44.8,0,3.4,"Fri",0,"above"
0.53134328358209,45.9,0,2.5,"Sat",0,"above"
0.449056603773585,46.5,0,2.2,"Sun",0,"above"
0.492401215805471,53.2,0,2.8,"Mon-Thu",0,"above"
0.496951219512195,57.9,0,2.4,"Mon-Thu",0,"above"
0.531791907514451,59.5,0,2.3,"Mon-Thu",0,"above"
0.477815699658703,52.3,0,3.2,"Mon-Thu",0,"above"
0.572237960339943,61.5,0,5.6,"Fri",0,"above"
0.453731343283582,52.4,0,3.4,"Sat",0,"above"
0.527881040892193,42.7,0,3.6,"Sun",0,"above"
0.466472303206997,43.5,0,5.2,"Mon-Thu",0,"above"
0.498412698412698,42.3,0,5.8,"Mon-Thu",0,"above"
0.533123028391167,46.8,0,1.8,"Mon-Thu",0,"above"
0.532763532763533,59.6,0,4.1,"Mon-Thu",0,"above"
0.444126074498567,46.7,0,7.7,"Fri",0,"above"
0.540983606557377,41.1,0,3.3,"Sat",0,"above"
0.391941391941392,48.5,0,2.9,"Sun",0,"above"
0.474522292993631,49.8,0,5.1,"Mon-Thu",0,"above"
0.376470588235294,36.7,0,7.5,"Mon-Thu",0,"drops_below"
0.510869565217391,36.2,0,4.2,"Mon-Thu",0,"drops_below"
0.548387096774194,46.2,0,3,"Mon-Thu",0,"drops_below"
0.455938697318008,45.4,0,5.7,"Fri",0,"above"
0.46969696969697,36.7,0,8.4,"Sat",0,"above"
0.44280442804428,36.2,0,2.2,"Sun",0,"above"
0.458204334365325,39.3,0,4.9,"Mon-Thu",0,"above"
0.411347517730496,35.7,0,4.3,"Mon-Thu",0,"drops_below"
0.443609022556391,43.3,0,4,"Mon-Thu",0,"drops_below"
0.536050156739812,51.7,0,4.2,"Mon-Thu",0,"above"
0.434402332361516,46.2,0,7.5,"Fri",0,"above"
0.410071942446043,41.5,0,3,"Sat",0,"above"
0.564705882352941,43.3,0,1.9,"Sun",0,"above"
0.51304347826087,51.6,0,4.1,"Mon-Thu",0,"above"
0.476635514018692,41.7,0,6.1,"Mon-Thu",0,"above"
0.442508710801394,38.6,0,4,"Mon-Thu",0,"above"
0.508833922261484,34.8,0,5.1,"Mon-Thu",0,"drops_below"
0.46843853820598,43.1,0,3.1,"Fri",0,"drops_below"
0.52442996742671,53.3,0,3.2,"Sat",0,"above"
0.522556390977444,49.9,0,7.6,"Sun",0,"above"
0.440397350993377,45.1,0,6.6,"Mon-Thu",0,"above"
0.444099378881988,48.1,0,4.7,"Mon-Thu",0,"above"
0.501754385964912,46.4,0,4.8,"Mon-Thu",0,"above"
0.570977917981073,56.7,0,6.5,"Mon-Thu",0,"above"
0.488524590163934,58,0,6.5,"Fri",0,"above"
0.45619335347432,44.1,0,3.9,"Sat",0,"above"
0.422680412371134,40.9,0,4.8,"Sun",0,"above"
0.452054794520548,30.4,0,4.5,"Mon-Thu",0,"drops_below"
0.3671875,36.3,0,4.2,"Mon-Thu",0,"drops_below"
0.420863309352518,41.2,0,5.4,"Mon-Thu",0,"drops_below"
0.506622516556291,33.3,0,5.5,"Mon-Thu",0,"drops_below"
0.462633451957295,34.8,0,3.4,"Fri",0,"drops_below"
0.592592592592593,40.5,0,3,"Sat",0,"drops_below"
0.451612903225806,46.8,0,7.6,"Sun",0,"above"
0.429951690821256,37.4,0,4.9,"Mon-Thu",0,"above"
0.592760180995475,40,0,4.1,"Mon-Thu",0,"above"
0.416666666666667,42.6,0,5,"Mon-Thu",0,"above"
0.524663677130045,45,0,2.8,"Mon-Thu",0,"above"
0.426724137931034,50.2,0,2,"Fri",0,"above"
0.49645390070922,52.3,0,1.9,"Sat",1,"above"
0.427777777777778,53.2,0,4.1,"Sun",1,"above"
0.384615384615385,32,0,8.5,"Mon-Thu",1,"drops_below"
0.443137254901961,25.3,0,5.7,"Mon-Thu",1,"drops_below"
0.498360655737705,37.5,0,4.2,"Mon-Thu",1,"drops_below"
0.424892703862661,38.7,0,6.1,"Mon-Thu",1,"drops_below"
0.338983050847458,31.1,0,6.9,"Fri",1,"drops_below"
0.408510638297872,25.2,5.9,6.3,"Sat",1,"drops_below"
0.463519313304721,34,3.1,6.2,"Sun",1,"drops_below"
0.433962264150943,32.7,3.1,7.7,"Mon-Thu",1,"drops_below"
0.4296875,19.6,0,7.2,"Mon-Thu",1,"drops_below"
0.456,27.9,0,4.7,"Mon-Thu",1,"drops_below"
0.485074626865672,39.6,0,2.7,"Mon-Thu",1,"above"
0.451388888888889,39.4,0,6.4,"Fri",1,"drops_below"
0.389830508474576,18.2,0,6.3,"Sat",1,"drops_below"
0.332075471698113,17.3,0,6.7,"Sun",1,"drops_below"
0.351485148514851,37.5,0,9.6,"Mon-Thu",1,"drops_below"
0.333333333333333,33.5,0,8.9,"Mon-Thu",1,"drops_below"
0.376470588235294,37.4,0,4.7,"Mon-Thu",1,"drops_below"
0.475609756097561,38.8,0,6.3,"Mon-Thu",1,"drops_below"
0.340277777777778,19.3,0,6.9,"Fri",1,"stays_below"
0.413533834586466,20.5,0,5.2,"Sat",1,"stays_below"
0.458515283842795,29.1,0,5.3,"Sun",1,"drops_below"
0.403361344537815,30.5,0,3.4,"Mon-Thu",1,"drops_below"
0.463829787234043,37.3,0,4.9,"Mon-Thu",1,"drops_below"
0.432330827067669,25.6,0,5.8,"Mon-Thu",1,"drops_below"
0.472324723247232,23.9,0,4.2,"Mon-Thu",1,"drops_below"
0.358156028368794,30.6,0,3.7,"Fri",1,"drops_below"
0.22463768115942,21.9,0,9.7,"Sat",1,"drops_below"
0.325892857142857,17.1,5.9,7.9,"Sun",1,"stays_below"
0.288461538461538,25,7.1,3.5,"Mon-Thu",1,"stays_below"
0.37956204379562,28.6,5.9,4.4,"Mon-Thu",1,"drops_below"
0.464419475655431,37.7,5.9,3.5,"Mon-Thu",1,"drops_below"
0.415322580645161,44.4,3.9,3,"Mon-Thu",1,"drops_below"
0.444444444444444,43.6,2,5.4,"Fri",1,"drops_below"
0.447457627118644,24.9,0,7.2,"Sat",1,"stays_below"
0.47037037037037,22.3,0,4.7,"Sun",1,"stays_below"
0.449275362318841,32.7,0,3.3,"Mon-Thu",1,"drops_below"
0.514388489208633,37.6,0,5.4,"Mon-Thu",1,"drops_below"
0.487084870848708,35.8,0,3.8,"Mon-Thu",1,"drops_below"
0.461794019933555,44.7,0,4.1,"Mon-Thu",1,"drops_below"
0.482758620689655,47.5,0,4.2,"Fri",1,"above"
0.510548523206751,53.9,0,6.8,"Sat",1,"above"
0.48471615720524,35,0,5.4,"Sun",1,"drops_below"
0.365131578947368,21.8,1.2,7.9,"Mon-Thu",1,"drops_below"
0.480968858131488,21.9,1.2,4.5,"Mon-Thu",1,"stays_below"
0.407942238267148,34.9,0,4.5,"Mon-Thu",1,"drops_below"
0.47565543071161,55.6,0,6.6,"Mon-Thu",1,"above"
0.440860215053763,49.5,0,8.5,"Fri",1,"above"
0.464135021097046,31.4,0,5.6,"Sat",1,"drops_below"
0.502040816326531,27,0,7.7,"Sun",1,"drops_below"
0.438144329896907,39.2,0,4.9,"Mon-Thu",1,"drops_below"
0.495901639344262,45.1,0,4.3,"Mon-Thu",1,"drops_below"
0.446640316205534,60.8,0,6.6,"Mon-Thu",1,"above"
0.387387387387387,32.9,0,7,"Mon-Thu",1,"drops_below"
0.342629482071713,33.2,0,7,"Fri",1,"drops_below"
0.421052631578947,29.2,0,6.6,"Sat",1,"drops_below"
0.580246913580247,35.8,0,7.5,"Sun",1,"drops_below"
0.393501805054152,32.5,0,6.9,"Mon-Thu",1,"drops_below"
0.411290322580645,37.3,0,4.8,"Mon-Thu",1,"drops_below"
0.546938775510204,45.8,0,5,"Mon-Thu",1,"drops_below"
0.430817610062893,41.6,0,7.5,"Mon-Thu",1,"above"
0.402439024390244,27.7,0,5.7,"Fri",1,"drops_below"
0.44015444015444,37.8,0,2.9,"Sat",1,"drops_below"
0.50210970464135,51.7,0,4.5,"Sun",1,"drops_below"
0.462006079027356,67.2,0,5.3,"Mon-Thu",1,"above"
0.474903474903475,47.4,0,9.6,"Mon-Thu",1,"above"
0.437062937062937,37.7,0,4.8,"Mon-Thu",1,"above"
0.511194029850746,39.1,0,2.3,"Mon-Thu",1,"above"
0.458966565349544,45.4,0,3.1,"Fri",1,"above"
0.434782608695652,39.8,0,7.1,"Sat",1,"drops_below"
0.448905109489051,26.7,0,9.2,"Sun",1,"drops_below"
0.553054662379421,42,0,4.7,"Mon-Thu",1,"drops_below"
0.484745762711864,53.6,0,4.7,"Mon-Thu",1,"above"
0.482315112540193,57.5,0,3.7,"Mon-Thu",1,"above"
0.510791366906475,48.9,0,5.7,"Mon-Thu",1,"above"
0.524861878453039,57.6,0,2.9,"Fri",1,"above"
0.536585365853659,57.1,0,3.2,"Sat",1,"above"
0.593023255813954,57,0,5,"Sun",1,"above"
0.583617747440273,51.3,0,8.6,"Mon-Thu",1,"above"
0.408304498269896,51.6,0,6.1,"Mon-Thu",1,"above"
0.454212454212454,44.7,0,5.7,"Mon-Thu",1,"above"
0.50188679245283,42.2,0,10.1,"Mon-Thu",1,"above"
0.429967426710098,49.5,0,4,"Fri",1,"above"
0.447916666666667,50,0,4.7,"Sat",1,"above"
0.447368421052632,41.5,0,8,"Sun",1,"above"
0.454849498327759,27.9,0,10.6,"Mon-Thu",1,"drops_below"
0.496323529411765,29.1,0,10.4,"Mon-Thu",1,"drops_below"
0.407017543859649,36.3,0,4.5,"Mon-Thu",1,"drops_below"
0.457446808510638,53.1,0,3.9,"Mon-Thu",1,"drops_below"
0.524137931034483,55.7,0,7.1,"Fri",0,"above"
0.476534296028881,44.6,0,6.8,"Sat",0,"above"
0.459143968871595,45.2,0,2.4,"Sun",0,"above"
0.418685121107266,45.7,0,6.6,"Mon-Thu",0,"above"
0.420634920634921,49.9,0,2.2,"Mon-Thu",0,"above"
0.458498023715415,47.9,0,9.5,"Mon-Thu",0,"above"
0.46643109540636,48.8,0,6.3,"Mon-Thu",0,"above"
0.507288629737609,55.3,0,5.9,"Fri",0,"above"
0.522184300341297,52,0,4.9,"Sat",0,"above"
0.53169014084507,47.1,0,6.6,"Sun",0,"above"
0.42756183745583,48,0,5.9,"Mon-Thu",0,"above"
0.532051282051282,58.1,0,3.8,"Mon-Thu",0,"above"
0.557432432432432,62.8,0,3.5,"Mon-Thu",0,"above"
0.507552870090634,67,0,3.4,"Mon-Thu",0,"above"
0.551369863013699,60.1,0,5,"Fri",0,"above"
0.517730496453901,60.7,0,5.7,"Sat",0,"above"
0.556016597510373,45.7,0,6.7,"Sun",0,"above"
0.420168067226891,45.4,0,3.6,"Mon-Thu",0,"above"
0.40234375,44.5,0,9.4,"Mon-Thu",0,"above"
0.537102473498233,49.1,0,6.9,"Mon-Thu",0,"above"
0.459915611814346,51.4,0,4.7,"Mon-Thu",0,"above"
0.47463768115942,60.1,0,5.2,"Fri",0,"above"
0.442105263157895,57.3,0,4.8,"Sat",0,"above"
0.531365313653137,56.3,0,4.8,"Sun",0,"above"
0.48046875,51.9,0,4.1,"Mon-Thu",0,"above"
0.475409836065574,54.3,0,3.7,"Mon-Thu",0,"above"
0.437699680511182,52.5,0,7,"Mon-Thu",0,"above"
0.456896551724138,46.8,0,10.1,"Mon-Thu",0,"above"
0.498614958448753,50.4,0,7.2,"Fri",0,"above"
0.489096573208723,54.9,0,3.4,"Sat",0,"above"
0.52158273381295,57.6,0,2.1,"Sun",0,"above"
0.519572953736655,54.1,0,4.1,"Mon-Thu",0,"above"
0.485815602836879,55.7,0,4.8,"Mon-Thu",0,"above"
0.404,54.7,0,2.8,"Mon-Thu",0,"above"
0.434659090909091,63.4,0,3.7,"Mon-Thu",0,"above"
0.532967032967033,57.8,0,2.2,"Fri",0,"above"
0.395904436860068,48.7,0,9,"Sat",0,"above"
0.438461538461538,50.4,0,9.6,"Sun",0,"above"
0.491525423728814,56.6,0,9.5,"Mon-Thu",0,"above"
0.47972972972973,60.9,0,9.3,"Mon-Thu",0,"above"
0.456666666666667,62.3,0,6.2,"Mon-Thu",0,"above"
0.498371335504886,64.4,0,4,"Mon-Thu",0,"above"
0.518072289156627,63.2,0,4,"Fri",0,"above"
0.492753623188406,64.5,0,1.7,"Sat",0,"above"
0.617647058823529,65.2,0,2.4,"Sun",0,"above"
0.479865771812081,69.3,0,3.1,"Mon-Thu",0,"above"
0.576433121019108,66.2,0,6.2,"Mon-Thu",0,"above"
0.550595238095238,63.2,0,4.5,"Mon-Thu",0,"above"
0.467289719626168,59.6,0,2.3,"Mon-Thu",0,"above"
0.503086419753086,61.1,0,3.4,"Fri",0,"above"
0.459770114942529,71.4,0,1.6,"Sat",0,"above"
0.49685534591195,80.8,0,3,"Sun",0,"above"
0.486486486486487,69.3,0,5.8,"Mon-Thu",0,"above"
0.52158273381295,63.5,0,4.6,"Mon-Thu",0,"above"
0.539473684210526,60.5,0,2.5,"Mon-Thu",0,"above"
0.438709677419355,61,0,2.6,"Mon-Thu",0,"above"
0.463492063492064,68.9,0,2.7,"Fri",0,"above"
0.515358361774744,67.4,0,3,"Sat",0,"above"
0.556737588652482,68.3,0,1.5,"Sun",0,"above"
0.649606299212598,73,0,2.4,"Mon-Thu",0,"above"
0.46045197740113,82.7,0,3.2,"Mon-Thu",0,"above"
0.47588424437299,65.3,0,6,"Mon-Thu",0,"above"
0.454258675078864,66.9,0,2.2,"Mon-Thu",0,"above"
0.484375,67.7,0,3.6,"Fri",0,"above"
0.59,70.7,0,1.7,"Sat",0,"above"
0.494983277591973,68,0,3.4,"Sun",0,"above"
0.54983922829582,70.2,0,2.8,"Mon-Thu",0,"above"
0.504885993485342,69.5,0,5,"Mon-Thu",0,"above"
0.501607717041801,72.8,0,4.3,"Mon-Thu",0,"above"
0.520504731861199,73.8,0,5.7,"Mon-Thu",0,"above"
0.53551912568306,69.9,0,5.8,"Fri",0,"above"
0.62987012987013,70.8,0,2.4,"Sat",0,"above"
0.458181818181818,67.4,0,2.8,"Sun",0,"above"
0.520376175548589,75.2,0,1.9,"Mon-Thu",0,"above"
0.479365079365079,74.9,0,3.6,"Mon-Thu",0,"above"
0.65,73.5,0,3.2,"Mon-Thu",0,"above"
0.413907284768212,67,0,2.9,"Mon-Thu",0,"above"
0.447154471544715,76.3,0,5,"Fri",0,"above"
0.65615141955836,69.3,0,7.4,"Sat",0,"above"
0.657894736842105,62.8,0,6.2,"Sun",0,"above"
0.542857142857143,67.4,0,3.3,"Mon-Thu",0,"above"
0.420886075949367,70.4,0,2,"Mon-Thu",0,"above"
0.556818181818182,65,0,3.9,"Mon-Thu",0,"above"
0.530201342281879,66.2,0,3.6,"Mon-Thu",0,"above"
0.464788732394366,69.7,0,1.7,"Fri",0,"above"
0.453296703296703,78.5,0,2.2,"Sat",0,"above"
0.58600583090379,79.6,0,2.6,"Sun",0,"above"
0.496688741721854,73.9,0,3.2,"Mon-Thu",0,"above"
0.608843537414966,71.4,0,2.5,"Mon-Thu",0,"above"
0.582236842105263,73.6,0,1.5,"Mon-Thu",0,"above"
0.546583850931677,76.6,0,2.7,"Mon-Thu",0,"above"
0.53015873015873,80.4,0,2.7,"Fri",0,"above"
0.539855072463768,81,0,3.1,"Sat",0,"above"
0.472,80.6,0,3.1,"Sun",0,"above"
0.615686274509804,76.5,0,2.7,"Mon-Thu",0,"above"
0.540636042402827,76.9,0,3.3,"Mon-Thu",0,"above"
0.572413793103448,76.8,0,4.2,"Mon-Thu",0,"above"
0.592982456140351,77,0,4.8,"Mon-Thu",0,"above"
0.585858585858586,73,0,1.6,"Fri",0,"above"
0.459459459459459,76.4,0,2.7,"Sat",0,"above"
0.46,73.7,0,4,"Sun",0,"above"
0.623655913978495,73.9,0,4.1,"Mon-Thu",0,"above"
0.597744360902256,78,0,5.2,"Mon-Thu",0,"above"
0.651465798045603,82.5,0,2.9,"Mon-Thu",0,"above"
0.511111111111111,80.5,0,3.1,"Mon-Thu",0,"above"
0.58974358974359,78.9,0,3.9,"Fri",0,"above"
0.606498194945848,75.5,0,2.7,"Sat",0,"above"
0.597864768683274,76.4,0,2.2,"Sun",0,"above"
0.486754966887417,77.1,0,1.6,"Mon-Thu",0,"above"
0.602739726027397,80.3,0,4.6,"Mon-Thu",0,"above"
0.562068965517241,85.4,0,3.5,"Mon-Thu",0,"above"
0.737373737373737,83.6,0,3.5,"Mon-Thu",0,"above"
0.488023952095808,85.3,0,2.9,"Fri",0,"above"
0.537704918032787,84.6,0,2,"Sat",0,"above"
0.571969696969697,86,0,3.8,"Sun",0,"above"
0.508960573476703,82.9,0,3.8,"Mon-Thu",0,"above"
0.510869565217391,77.1,0,3.9,"Mon-Thu",0,"above"
0.466898954703833,76.7,0,1.8,"Mon-Thu",0,"above"
0.545454545454545,79.8,0,2.4,"Mon-Thu",0,"above"
0.441935483870968,80.5,0,3.4,"Fri",0,"above"
0.462295081967213,78.8,0,4.1,"Sat",0,"above"
0.565972222222222,78.4,0,1.5,"Sun",0,"above"
0.47098976109215,72.1,0,2.7,"Mon-Thu",0,"above"
0.554794520547945,78.5,0,3,"Mon-Thu",0,"above"
0.592592592592593,81,0,2.8,"Mon-Thu",0,"above"
0.57190635451505,82.6,0,2.7,"Mon-Thu",0,"above"
0.547987616099071,82.7,0,2.8,"Fri",0,"above"
0.53525641025641,83.2,0,3.5,"Sat",0,"above"
0.451127819548872,83.8,0,4.3,"Sun",0,"above"
0.559748427672956,85,0,5.1,"Mon-Thu",0,"above"
0.549295774647887,87.1,0,4.8,"Mon-Thu",0,"above"
0.572519083969466,80.8,0,3.2,"Mon-Thu",0,"above"
0.531468531468531,79.5,0,1.6,"Mon-Thu",0,"above"
0.552706552706553,78.2,0,4.7,"Fri",0,"above"
0.54071661237785,72.9,0,3.7,"Sat",0,"above"
0.534426229508197,73.5,0,2.4,"Sun",0,"above"
0.568464730290456,74.4,0,1.9,"Mon-Thu",0,"above"
0.553264604810997,73.8,0,4.9,"Mon-Thu",0,"above"
0.647509578544061,73.4,0,2.1,"Mon-Thu",0,"above"
0.570921985815603,72.9,0,3.1,"Mon-Thu",0,"above"
0.63986013986014,77.7,0,2.8,"Fri",0,"above"
0.512903225806452,80.7,0,2.9,"Sat",0,"above"
0.533088235294118,76.7,0,1.9,"Sun",0,"above"
0.477911646586345,75.2,0,2.8,"Mon-Thu",0,"above"
0.534798534798535,76.9,0,1.8,"Mon-Thu",0,"above"
0.4,79,0,3.6,"Mon-Thu",0,"above"
0.583333333333333,81,0,1.8,"Mon-Thu",0,"above"
0.496621621621622,79.8,0,2.5,"Fri",0,"above"
0.521311475409836,81.3,0,3.3,"Sat",0,"above"
0.598591549295775,76.6,0,4.5,"Sun",0,"above"
0.562015503875969,78.2,0,2.7,"Mon-Thu",0,"above"
0.585106382978723,79.6,0,3.6,"Mon-Thu",0,"above"
0.599315068493151,76.1,0,4.6,"Mon-Thu",0,"above"
0.470198675496689,76.9,0,2.8,"Mon-Thu",0,"above"
0.543252595155709,70.9,0,4.2,"Fri",0,"above"
0.625418060200669,71.9,0,1.8,"Sat",0,"above"
0.561752988047809,77.3,0,2.3,"Sun",0,"above"
0.517786561264822,78.4,0,1.5,"Mon-Thu",0,"above"
0.547337278106509,71.5,0,1.9,"Mon-Thu",0,"above"
0.432950191570881,68,0,6.1,"Mon-Thu",0,"above"
0.511627906976744,70.2,0,4.6,"Mon-Thu",0,"above"
0.495867768595041,70.3,0,2.7,"Fri",0,"above"
0.5625,73,0,2,"Sat",0,"above"
0.594594594594595,71.9,0,2,"Sun",0,"above"
0.45859872611465,72,0,1.7,"Mon-Thu",0,"above"
0.44478527607362,75,0,2.1,"Mon-Thu",0,"above"
0.566775244299674,71.5,0,5.2,"Mon-Thu",0,"above"
0.48048048048048,70,0,4.8,"Mon-Thu",0,"above"
0.537142857142857,65.6,0,1.7,"Fri",0,"above"
0.557251908396947,68.7,0,4.3,"Sat",0,"above"
0.525423728813559,73.4,0,4.1,"Sun",0,"above"
0.460750853242321,75.7,0,3.8,"Mon-Thu",0,"above"
0.454861111111111,71.8,0,3.7,"Mon-Thu",0,"above"
0.504477611940298,70.4,0,2.2,"Mon-Thu",0,"above"
0.462365591397849,69.6,0,5.9,"Mon-Thu",0,"above"
0.524844720496894,57.2,0,8.3,"Fri",0,"above"
0.43006993006993,57.2,0,4.7,"Sat",0,"above"
0.551236749116608,64.4,0,2.7,"Sun",0,"above"
0.546153846153846,64.7,0,5.3,"Mon-Thu",0,"above"
0.464912280701754,64.8,0,3.9,"Mon-Thu",0,"above"
0.528169014084507,61.2,0,3.4,"Mon-Thu",0,"above"
0.582802547770701,60.7,0,4.9,"Mon-Thu",0,"above"
0.496951219512195,57.6,0,5.8,"Fri",0,"above"
0.515243902439024,57,0,8.2,"Sat",0,"above"
0.493877551020408,58.4,0,10.1,"Sun",0,"above"
0.402476780185758,50.8,0,10.2,"Mon-Thu",0,"above"
0.514814814814815,49.8,0,8.1,"Mon-Thu",0,"above"
0.631147540983607,56.1,0,5.4,"Mon-Thu",0,"above"
0.57910447761194,61.6,0,2.5,"Mon-Thu",0,"above"
0.515527950310559,67.1,0,3.4,"Fri",0,"above"
0.557377049180328,55.3,0,4.8,"Sat",0,"above"
0.419753086419753,52.5,0,2.8,"Sun",0,"above"
0.486111111111111,58.7,0,2.2,"Mon-Thu",0,"above"
0.494584837545126,59.9,0,2.9,"Mon-Thu",0,"above"
0.493630573248408,62.7,0,2.8,"Mon-Thu",0,"above"
0.534653465346535,65.1,0,3.1,"Mon-Thu",0,"above"
0.576368876080692,58.6,0,3.8,"Fri",0,"above"
0.509090909090909,58.9,0,2,"Sat",0,"above"
0.532258064516129,59.2,0,2.5,"Sun",0,"above"
0.534351145038168,60,0,3.1,"Mon-Thu",0,"above"
0.508,52.6,0,4.5,"Mon-Thu",0,"above"
0.555944055944056,47.8,0,4.9,"Mon-Thu",0,"above"
0.488294314381271,50.5,0,5,"Mon-Thu",0,"above"
0.453731343283582,53.8,0,2.3,"Fri",0,"above"
0.48,57.1,0,2.4,"Sat",0,"above"
0.429166666666667,57.5,0,4.8,"Sun",0,"above"
0.570945945945946,57.2,0,6.9,"Mon-Thu",0,"above"
0.555932203389831,64,0,3.3,"Mon-Thu",0,"above"
0.481203007518797,66.4,0,2.2,"Mon-Thu",0,"above"
0.493630573248408,60.8,0,4.8,"Mon-Thu",0,"above"
0.519867549668874,51.3,0,5.8,"Fri",0,"above"
0.433224755700326,50.3,0,3.4,"Sat",0,"above"
0.462068965517241,52.5,0,0.9,"Sun",0,"above"
0.472027972027972,57.2,0,0.7,"Mon-Thu",0,"above"
0.535971223021583,61.9,0,2.4,"Mon-Thu",0,"above"
0.614906832298137,61.8,0,2.7,"Mon-Thu",0,"above"
